rgb,set1Arm,set1NotArm,set1Prediction,set2Arm,set2NotArm,set2Prediction,set3Arm,set3NotArm,set3Prediction,set4Arm,set4NotArm,set4Prediction,set5Arm,set5NotArm,set5Prediction,set6Arm,set6NotArm,set6Prediction,set7Arm,set7NotArm,set7Prediction,totalArm,totalNotArm,totalPrediction
14-18-19,3,299,0,9,876,0,40,461,0,3,7,0,28,12,1,2,31,0,1,171,0,86,1857,0
8-15-18,26,0,1,23,1,1,28,0,1,20,0,1,27,31,0,17,0,1,23,2,1,164,34,1
13-11-7,0,0,1,1,3,0,0,3,0,1,0,1,0,0,1,0,0,1,0,0,1,2,6,0
14-19-21,4,33,0,40,11,1,19,67,0,18,13,1,14,41,0,16,15,1,9,18,0,120,198,0
2-3-6,22,7,1,38,0,1,92,1,1,77,4,1,56,2,1,22,0,1,17,0,1,324,14,1
9-16-22,34,0,1,106,0,1,9,0,1,3,0,1,3,0,1,37,0,1,20,11,1,212,11,1
5-9-11,84,9,1,89,24,1,289,116,1,132,45,1,369,71,1,136,228,0,112,92,1,1211,585,1
10-14-18,92,9,1,91,30,1,102,8,1,51,31,1,97,20,1,73,3,1,62,19,1,568,120,1
9-8-8,15,5,1,12,6,1,42,3,1,23,0,1,3,3,1,20,6,1,3,5,0,118,28,1
15-24-30,34,0,1,0,0,1,14,0,1,0,0,1,0,0,1,0,0,1,44,0,1,92,0,1
13-16-21,2,1,1,7,0,1,8,0,1,5,1,1,3,0,1,3,0,1,4,0,1,32,2,1
0-6-10,27,0,1,18,0,1,2,0,1,7,0,1,0,3,0,1,0,1,0,0,1,55,3,1
3-4-8,8,0,1,4,0,1,11,1,1,20,0,1,4,0,1,1,0,1,2,0,1,50,1,1
13-19-22,71,19,1,189,16,1,157,57,1,102,49,1,117,236,0,89,10,1,67,8,1,792,395,1
20-17-11,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
19-13-3,0,0,1,0,0,1,0,3,0,0,0,1,0,0,1,0,5,0,0,0,1,0,8,0
15-13-14,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,0,0,4,0
23-14-0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
15-21-28,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1
23-18-5,0,0,1,0,1,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,5,0
1-5-9,120,0,1,55,1,1,93,0,1,143,7,1,56,6,1,35,0,1,21,1,1,523,15,1
5-12-14,3,0,1,1,0,1,0,0,1,0,0,1,2,0,1,0,1,0,1,0,1,7,1,1
13-11-13,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1
11-13-16,8,3,1,14,7,1,17,9,1,12,1,1,13,6,1,11,11,1,14,3,1,89,40,1
17-23-25,2,2,1,0,11,0,3,380,0,2,28,0,5,65,0,0,1,0,0,24,0,12,511,0
1-7-11,29,0,1,23,0,1,5,0,1,33,0,1,4,0,1,9,0,1,3,1,1,106,1,1
20-18-17,0,1,0,0,7,0,0,23,0,0,1,0,0,7,0,0,0,1,0,0,1,0,39,0
14-12-8,0,0,1,0,1,0,0,4,0,0,0,1,0,1,0,0,1,0,0,0,1,0,7,0
18-16-16,0,0,1,0,0,1,0,0,1,0,14,0,0,0,1,0,3,0,0,1,0,0,18,0
15-21-24,39,8,1,61,22,1,66,117,0,34,28,1,84,86,0,8,7,1,21,17,1,313,285,1
4-12-15,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,3,0,1
20-13-3,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
3-9-10,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
9-8-4,0,1,0,0,2,0,0,1,0,2,0,1,0,0,1,2,1,1,0,0,1,4,5,0
7-5-1,0,7,0,0,19,0,0,48,0,1,41,0,0,14,0,0,3,0,0,6,0,1,138,0
13-11-11,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,3,0,3,3,1
21-17-4,0,3,0,0,2,0,0,3,0,0,0,1,0,0,1,0,1,0,0,0,1,0,9,0
15-11-5,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,3,0
14-21-25,272,1,1,908,0,1,410,1,1,372,18,1,966,23,1,248,2,1,263,8,1,3439,53,1
13-22-27,5,0,1,15,0,1,169,0,1,83,0,1,269,0,1,46,0,1,110,1,1,697,1,1
6-6-7,41,9,1,43,5,1,115,27,1,99,1,1,98,0,1,40,15,1,35,3,1,471,60,1
18-19-17,0,312,0,3,1325,0,0,226,0,0,4,0,1,13,0,0,433,0,0,1,0,4,2314,0
24-18-3,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,0,6,0
10-15-15,0,15,0,0,16,0,0,29,0,0,2,0,0,15,0,0,6,0,1,11,0,1,94,0
15-13-10,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,3,0
18-22-28,0,0,1,0,0,1,1,0,1,3,0,1,2,0,1,0,0,1,0,0,1,6,0,1
7-15-21,0,0,1,15,0,1,4,0,1,0,0,1,0,0,1,1,0,1,15,0,1,35,0,1
20-24-25,0,0,1,0,0,1,1,1,1,1,0,1,0,16,0,0,0,1,0,4,0,2,21,0
14-12-14,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,2,0,1
23-29-31,2,0,1,6,0,1,3,0,1,5,0,1,5,33,0,11,0,1,4,5,0,36,38,0
14-18-18,0,172,0,0,439,0,6,442,0,0,0,1,11,43,0,0,10,0,0,93,0,17,1199,0
22-24-27,0,0,1,0,0,1,0,0,1,0,0,1,2,0,1,1,0,1,1,0,1,4,0,1
22-25-28,0,0,1,0,0,1,2,2,1,0,0,1,4,0,1,0,0,1,2,0,1,8,2,1
13-20-26,16,0,1,3,0,1,15,0,1,9,24,0,8,0,1,10,0,1,24,19,1,85,43,1
9-11-13,17,13,1,24,52,0,47,289,0,20,88,0,20,250,0,20,209,0,14,81,0,162,982,0
17-18-13,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
20-24-29,0,0,1,0,0,1,2,0,1,4,0,1,3,0,1,2,0,1,2,0,1,13,0,1
5-13-18,4,0,1,13,0,1,11,0,1,5,0,1,2,0,1,5,0,1,10,0,1,50,0,1
9-11-16,1,0,1,0,0,1,0,2,0,1,0,1,1,0,1,0,0,1,0,0,1,3,2,1
14-21-22,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2,0
1-4-10,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1
19-23-27,0,4,0,1,0,1,4,15,0,5,4,1,11,3,1,2,0,1,3,0,1,26,26,1
12-8-0,0,5,0,0,1,0,0,10,0,0,1,0,0,13,0,0,7,0,0,0,1,0,37,0
18-18-15,0,24,0,0,0,1,0,177,0,0,0,1,0,0,1,0,0,1,0,0,1,0,201,0
14-14-8,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
17-12-4,0,0,1,0,1,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,4,0
13-20-23,88,2,1,237,3,1,92,4,1,124,10,1,191,35,1,142,0,1,102,5,1,976,59,1
13-15-12,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,2,0
19-24-31,0,0,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,0,0,1,0,5,0
12-17-24,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
9-17-21,202,0,1,219,0,1,117,0,1,193,0,1,148,0,1,136,0,1,123,0,1,1138,0,1
9-7-7,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1
25-19-2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
12-8-3,0,1,0,0,2,0,0,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,8,0
8-17-20,1,0,1,2,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,5,0,1
16-14-12,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
13-21-27,22,0,1,2,0,1,28,0,1,20,0,1,20,0,1,73,0,1,113,2,1,278,2,1
5-4-3,7,2,1,6,1,1,0,7,0,0,8,0,6,2,1,1,1,1,3,1,1,23,22,1
30-31-30,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,2,0,1
5-6-9,14,0,1,16,1,1,27,6,1,23,0,1,26,1,1,6,0,1,23,1,1,135,9,1
21-15-3,0,1,0,0,1,0,0,4,0,0,0,1,0,0,1,0,2,0,0,0,1,0,8,0
20-19-20,1,1793,0,18,634,0,2,785,0,3,322,0,0,63,0,0,1183,0,0,297,0,24,5077,0
11-11-10,34,35,0,33,17,1,100,12,1,42,0,1,19,18,1,58,49,1,12,45,0,298,176,1
3-9-17,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
13-10-1,0,0,1,0,1,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,4,0
14-20-23,89,12,1,316,19,1,101,43,1,89,29,1,91,197,0,95,17,1,56,29,1,837,346,1
19-17-16,0,1,0,0,2,0,0,13,0,0,1,0,0,4,0,0,0,1,0,0,1,0,21,0
10-20-25,8,0,1,7,0,1,0,0,1,0,0,1,0,0,1,3,0,1,4,0,1,22,0,1
10-11-7,0,0,1,0,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,4,0
7-15-18,6,0,1,4,0,1,7,0,1,2,0,1,3,0,1,4,0,1,2,1,1,28,1,1
15-13-11,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,2,0
19-21-20,0,15,0,0,25,0,0,27,0,0,3,0,6,21,0,0,25,0,1,13,0,7,129,0
17-16-18,0,1,0,0,0,1,0,4,0,0,0,1,0,1,0,0,0,1,0,3,0,0,9,0
13-11-6,0,1,0,0,1,0,0,5,0,2,0,1,0,0,1,0,0,1,0,0,1,2,7,0
10-9-6,0,5,0,2,4,0,0,1,0,2,0,1,0,2,0,1,2,0,0,0,1,5,14,0
3-3-1,39,67,0,87,17,1,21,70,0,2,39,0,29,85,0,134,17,1,41,7,1,353,302,1
19-23-23,0,0,1,0,0,1,0,0,1,0,0,1,0,11,0,0,1,0,0,3,0,0,15,0
3-8-12,92,0,1,117,0,1,124,0,1,118,3,1,127,4,1,75,0,1,84,2,1,737,9,1
9-19-23,7,0,1,10,0,1,1,0,1,4,0,1,1,0,1,14,0,1,5,0,1,42,0,1
22-17-2,0,8,0,0,2,0,0,5,0,0,0,1,0,1,0,0,3,0,0,0,1,0,19,0
22-23-21,0,0,1,0,0,1,0,0,1,0,0,1,0,68,0,0,0,1,0,0,1,0,68,0
4-3-0,0,52,0,0,70,0,1,182,0,0,87,0,1,60,0,0,17,0,0,43,0,2,511,0
22-19-11,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
14-10-4,0,1,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,4,0
16-12-3,0,2,0,0,1,0,0,7,0,0,0,1,0,5,0,0,1,0,0,0,1,0,16,0
15-19-23,16,12,1,8,0,1,28,2,1,12,10,1,32,13,1,5,7,0,10,8,1,111,52,1
18-15-5,1,2,0,0,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,6,0
18-17-18,5,327,0,6,3,1,0,201,0,2,61,0,0,7,0,0,123,0,0,30,0,13,752,0
6-10-10,0,21,0,11,56,0,14,112,0,1,40,0,2,38,0,5,21,0,5,33,0,38,321,0
8-6-0,0,13,0,0,7,0,0,31,0,0,8,0,0,15,0,0,4,0,0,3,0,0,81,0
18-20-20,0,72,0,8,128,0,3,103,0,0,59,0,14,74,0,1,25,0,0,32,0,26,493,0
8-11-10,3,133,0,4,87,0,1,109,0,0,0,1,4,19,0,3,9,0,0,9,0,15,366,0
13-18-20,10,38,0,24,14,1,71,157,0,15,34,0,71,29,1,8,36,0,12,26,0,211,334,0
13-8-2,0,0,1,0,1,0,0,3,0,0,0,1,0,3,0,0,0,1,0,0,1,0,7,0
7-8-6,3,1,1,6,10,0,7,11,0,1,0,1,2,1,1,69,1,1,2,0,1,90,24,1
12-11-8,0,1,0,0,4,0,0,7,0,2,0,1,0,0,1,0,4,0,0,0,1,2,16,0
22-16-3,0,0,1,0,1,0,0,2,0,0,0,1,0,1,0,0,2,0,0,0,1,0,6,0
17-12-5,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,2,0
9-11-8,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,0
8-7-0,0,0,1,0,0,1,0,3,0,0,0,1,0,2,0,0,0,1,0,0,1,0,5,0
6-11-15,110,0,1,122,0,1,137,2,1,109,32,1,243,12,1,84,2,1,134,14,1,939,62,1
8-12-14,20,15,1,25,34,0,40,169,0,19,88,0,34,159,0,23,38,0,36,69,0,197,572,0
11-13-13,3,30,0,6,50,0,5,71,0,1,0,1,8,36,0,7,41,0,4,17,0,34,245,0
15-16-14,0,2,0,0,0,1,0,3,0,3,2,1,0,6,0,1,11,0,0,21,0,4,45,0
14-24-28,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,2,0,1
3-10-16,0,0,1,1,0,1,0,0,1,3,0,1,0,0,1,0,0,1,0,0,1,4,0,1
17-19-20,13,120,0,76,80,0,22,104,0,37,36,1,83,118,0,16,98,0,12,49,0,259,605,0
21-23-28,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
13-12-5,0,0,1,0,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
16-15-18,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
22-23-26,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1
16-21-23,2,8,0,5,15,0,7,110,0,1,5,0,17,19,0,5,16,0,3,12,0,40,185,0
7-6-7,8,4,1,4,1,1,18,0,1,16,0,1,7,0,1,4,1,1,4,3,1,61,9,1
13-21-28,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,7,0,1,9,0,1
8-16-22,8,0,1,39,0,1,2,0,1,0,0,1,3,0,1,24,0,1,4,0,1,80,0,1
20-27-31,2,14,0,2,1,1,2,31,0,2,93,0,2,471,0,7,0,1,1,114,0,18,724,0
18-16-6,0,0,1,0,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
24-17-0,0,2,0,0,2,0,0,1,0,0,0,1,0,3,0,0,2,0,0,0,1,0,10,0
0-3-1,0,0,1,0,0,1,2,10,0,0,2,0,0,0,1,5,2,1,0,0,1,7,14,0
8-8-6,3,3,1,2,12,0,2,11,0,5,0,1,2,4,0,36,3,1,5,1,1,55,34,1
24-27-31,0,0,1,0,1,0,15,0,1,3,0,1,3,0,1,0,0,1,3,0,1,24,1,1
0-7-12,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1
9-10-13,1,1,1,2,0,1,10,0,1,3,1,1,2,1,1,1,1,1,1,4,0,20,8,1
13-14-13,9,15,0,14,14,1,10,9,1,19,1,1,11,9,1,5,27,0,1,24,0,69,99,0
13-22-26,10,0,1,33,0,1,222,0,1,120,0,1,345,0,1,21,0,1,71,0,1,822,0,1
3-2-3,4,0,1,6,0,1,21,2,1,1,0,1,4,1,1,9,1,1,2,0,1,47,4,1
15-9-1,0,2,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,0,1,0,8,0
20-26-30,0,7,0,1,8,0,2,69,0,1,79,0,3,183,0,5,1,1,1,42,0,13,389,0
22-25-25,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1
20-19-9,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
14-17-19,23,52,0,36,83,0,49,75,0,47,6,1,62,12,1,32,24,1,21,19,1,270,271,0
3-3-3,276,29,1,323,26,1,370,58,1,126,7,1,487,31,1,239,11,1,250,9,1,2071,171,1
24-19-2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
17-15-6,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
16-19-22,14,18,0,13,3,1,30,7,1,44,8,1,41,6,1,2,12,0,5,7,0,149,61,1
15-9-3,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,2,0
12-9-4,0,2,0,0,0,1,0,4,0,0,2,0,1,3,0,0,0,1,0,0,1,1,11,0
1-8-13,3,0,1,6,0,1,1,0,1,4,0,1,1,2,0,2,0,1,1,2,0,18,4,1
10-13-18,2,0,1,9,0,1,13,0,1,11,1,1,9,0,1,8,0,1,8,1,1,60,2,1
14-12-12,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,2,0,2,2,1
10-8-8,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
17-21-23,7,25,0,7,68,0,5,58,0,5,30,0,7,17,0,0,39,0,3,30,0,34,267,0
22-16-1,0,13,0,0,8,0,0,7,0,0,0,1,0,1,0,0,6,0,0,0,1,0,35,0
20-15-2,0,6,0,0,3,0,0,7,0,0,1,0,0,4,0,0,3,0,0,0,1,0,24,0
0-5-13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0,0,2,0
14-11-2,0,3,0,0,2,0,0,5,0,0,1,0,0,2,0,0,0,1,0,0,1,0,13,0
11-19-26,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1
31-31-31,0,0,1,0,0,1,5,0,1,1,0,1,12,0,1,0,0,1,0,0,1,18,0,1
14-13-7,1,2,0,0,4,0,0,2,0,0,0,1,0,0,1,1,1,1,0,0,1,2,9,0
11-22-26,2,0,1,1,0,1,0,0,1,0,0,1,0,0,1,3,0,1,0,0,1,6,0,1
0-3-6,57,0,1,31,12,1,36,2,1,58,4,1,23,16,1,45,1,1,17,4,1,267,39,1
23-27-29,0,0,1,0,0,1,2,0,1,3,0,1,4,0,1,1,0,1,0,0,1,10,0,1
24-17-1,0,1,0,0,1,0,0,1,0,0,0,1,0,5,0,0,2,0,0,0,1,0,10,0
7-11-13,36,19,1,30,31,0,65,197,0,72,218,0,75,78,0,29,134,0,83,150,0,390,827,0
15-12-4,1,2,0,0,4,0,0,5,0,0,0,1,0,3,0,0,1,0,0,0,1,1,15,0
11-11-6,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,2,0,0,0,1,1,5,0
15-14-10,0,2,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,6,0
1-8-12,5,0,1,7,0,1,2,0,1,13,0,1,0,2,0,0,0,1,0,0,1,27,2,1
19-28-31,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
25-28-31,0,0,1,1,0,1,9,0,1,8,0,1,18,0,1,3,0,1,4,0,1,43,0,1
22-26-30,1,0,1,1,0,1,3,3,1,4,0,1,9,0,1,0,0,1,1,0,1,19,3,1
11-19-21,3,0,1,3,0,1,10,0,1,2,0,1,2,0,1,0,0,1,1,0,1,21,0,1
12-12-12,29,36,0,59,10,1,76,20,1,77,0,1,74,17,1,22,23,0,4,25,0,341,131,1
12-22-25,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,9,0,1,0,0,1,9,0,1
13-17-17,0,132,0,0,301,0,0,248,0,0,0,1,5,63,0,0,7,0,0,110,0,5,861,0
7-8-12,4,0,1,2,0,1,2,1,1,0,0,1,3,0,1,1,0,1,1,0,1,13,1,1
26-29-29,0,0,1,0,0,1,0,0,1,0,0,1,2,0,1,0,0,1,0,0,1,2,0,1
3-7-5,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
14-24-30,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,18,0,1,18,0,1
10-10-11,16,8,1,26,3,1,66,8,1,39,3,1,37,2,1,10,8,1,13,8,1,207,40,1
19-14-0,0,7,0,0,13,0,0,5,0,0,0,1,0,0,1,0,1,0,0,0,1,0,26,0
5-9-13,85,0,1,141,5,1,172,4,1,218,18,1,263,18,1,96,3,1,179,7,1,1154,55,1
7-8-9,28,5,1,73,20,1,54,66,0,49,2,1,69,17,1,54,14,1,41,9,1,368,133,1
15-16-16,6,6,1,15,24,0,10,50,0,25,9,1,17,14,1,3,127,0,2,65,0,78,295,0
3-4-1,0,4,0,0,5,0,0,11,0,1,1,1,2,8,0,0,0,1,2,0,1,5,29,0
3-6-4,1,0,1,0,4,0,18,2,1,0,0,1,4,0,1,1,1,1,3,0,1,27,7,1
13-16-17,5,86,0,3,322,0,21,199,0,2,1,1,10,59,0,5,8,0,6,122,0,52,797,0
20-23-23,0,0,1,0,0,1,0,1,0,0,0,1,0,14,0,0,0,1,0,9,0,0,24,0
15-12-5,0,2,0,0,2,0,0,9,0,0,0,1,0,0,1,0,2,0,0,0,1,0,15,0
2-3-0,5,12,0,14,6,1,2,17,0,0,3,0,13,4,1,2,7,0,0,0,1,36,49,0
20-21-21,0,19,0,5,390,0,1,375,0,0,0,1,6,86,0,0,118,0,2,259,0,14,1247,0
8-7-6,6,0,1,2,1,1,6,1,1,0,4,0,12,0,1,2,0,1,2,0,1,30,6,1
21-16-0,0,1,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,4,0
16-15-5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
19-14-2,0,9,0,0,7,0,0,9,0,0,0,1,0,8,0,0,4,0,0,0,1,0,37,0
9-14-14,0,13,0,0,25,0,0,10,0,0,20,0,0,0,1,1,2,0,0,1,0,1,71,0
14-19-22,48,22,1,109,14,1,67,79,0,85,25,1,58,69,0,50,6,1,27,20,1,444,235,1
23-16-1,0,4,0,0,3,0,0,5,0,0,0,1,0,2,0,0,3,0,0,0,1,0,17,0
11-11-7,0,2,0,0,5,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,10,0
1-4-6,191,1,1,157,2,1,254,35,1,660,57,1,427,31,1,298,30,1,125,4,1,2112,160,1
9-12-19,0,0,1,0,0,1,1,0,1,0,0,1,2,0,1,0,0,1,0,0,1,3,0,1
11-10-12,0,0,1,0,0,1,2,0,1,1,0,1,0,0,1,0,0,1,0,0,1,3,0,1
17-16-11,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
8-13-17,101,5,1,93,3,1,147,0,1,129,26,1,239,28,1,110,3,1,136,22,1,955,87,1
7-6-1,0,1,0,0,3,0,0,7,0,0,9,0,0,1,0,0,1,0,0,7,0,0,29,0
1-5-4,0,1,0,1,0,1,3,0,1,1,7,0,1,0,1,4,3,1,4,0,1,14,11,1
19-24-30,0,0,1,1,5,0,1,2,0,1,13,0,2,1,1,1,0,1,2,0,1,8,21,0
14-21-29,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1
21-22-23,0,0,1,0,24,0,1,0,1,0,0,1,0,2,0,0,0,1,0,2,0,1,28,0
15-14-12,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,188,0,0,599,0,0,789,0
9-10-9,38,16,1,21,15,1,24,12,1,24,0,1,24,9,1,30,10,1,9,6,1,170,68,1
5-11-14,54,0,1,21,0,1,32,5,1,51,0,1,75,6,1,35,0,1,57,1,1,325,12,1
15-20-25,16,2,1,5,1,1,21,2,1,15,17,0,20,7,1,6,2,1,8,3,1,91,34,1
23-19-3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
23-25-28,0,0,1,0,0,1,3,0,1,0,0,1,0,0,1,0,0,1,1,0,1,4,0,1
15-18-23,3,1,1,2,0,1,2,1,1,2,1,1,5,4,1,1,6,0,1,1,1,16,14,1
9-17-20,15,0,1,22,0,1,14,0,1,4,0,1,32,1,1,5,0,1,13,0,1,105,1,1
18-10-1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
17-22-24,1,24,0,1,19,0,5,206,0,3,54,0,11,45,0,2,9,0,0,18,0,23,375,0
17-24-25,0,0,1,0,0,1,0,4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,4,0
12-11-12,5,5,1,4,0,1,12,3,1,12,0,1,10,0,1,4,2,1,0,5,0,47,15,1
19-27-29,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0
12-16-23,0,0,1,0,0,1,2,0,1,1,0,1,0,0,1,0,0,1,0,0,1,3,0,1
15-18-22,4,2,1,2,0,1,17,9,1,22,0,1,10,21,0,2,1,1,3,0,1,60,33,1
12-22-27,3,0,1,11,0,1,7,0,1,1,0,1,0,0,1,36,0,1,21,0,1,79,0,1
17-23-30,4,0,1,0,0,1,2,0,1,0,11,0,58,0,1,1,0,1,0,1,0,65,12,1
23-25-26,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
18-21-26,0,0,1,0,0,1,0,0,1,1,0,1,4,0,1,0,0,1,0,0,1,5,0,1
27-31-31,0,0,1,9,0,1,24,0,1,36,0,1,92,0,1,8,0,1,24,1,1,193,1,1
11-18-23,116,0,1,227,2,1,476,0,1,492,6,1,396,0,1,166,0,1,216,10,1,2089,18,1
20-19-12,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
12-19-26,0,0,1,2,0,1,1,0,1,0,4,0,0,0,1,1,0,1,0,0,1,4,4,1
13-11-5,0,2,0,0,0,1,0,5,0,0,0,1,0,0,1,0,3,0,0,0,1,0,10,0
8-16-21,131,0,1,227,0,1,67,0,1,28,0,1,29,0,1,145,0,1,43,0,1,670,0,1
15-16-17,3,12,0,31,28,1,15,41,0,26,10,1,12,9,1,8,84,0,12,80,0,107,264,0
3-8-15,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
18-18-22,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1
18-25-30,19,33,0,0,46,0,0,85,0,3,211,0,12,131,0,1,33,0,0,154,0,35,693,0
16-20-24,9,7,1,4,3,1,13,11,1,11,5,1,13,3,1,2,9,0,4,1,1,56,39,1
23-16-2,0,2,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,0,1,0,8,0
7-6-3,0,3,0,0,1,0,0,8,0,2,11,0,0,4,0,0,0,1,0,2,0,2,29,0
12-13-14,13,6,1,26,13,1,28,35,0,24,0,1,14,10,1,12,52,0,5,10,0,122,126,0
22-21-20,0,0,1,0,0,1,0,2531,0,0,0,1,0,11629,0,0,5,0,0,45,0,0,14210,0
19-11-1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
14-19-24,24,2,1,17,6,1,58,4,1,32,14,1,49,12,1,13,7,1,8,18,0,201,63,1
