rgb,set1Arm,set1NotArm,set1Prediction,set2Arm,set2NotArm,set2Prediction,set3Arm,set3NotArm,set3Prediction,set4Arm,set4NotArm,set4Prediction,set5Arm,set5NotArm,set5Prediction,set6Arm,set6NotArm,set6Prediction,set7Arm,set7NotArm,set7Prediction,totalArm,totalNotArm,totalPrediction
37-49-61,0,0,1,0,9,0,0,0,1,0,20,0,0,2,0,0,0,1,1,2,0,1,33,0
8-4-2,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,2,0
19-19-13,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
7-10-15,9,0,1,10,2,1,19,0,1,22,4,1,41,2,1,14,0,1,10,1,1,125,9,1
16-13-7,0,0,1,0,0,1,0,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,5,0
22-33-44,11,0,1,9,0,1,28,0,1,5,4,1,7,0,1,6,0,1,2,2,1,68,6,1
17-18-24,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
16-18-27,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
29-40-50,3,0,1,0,0,1,4,0,1,1,1,1,7,0,1,1,0,1,3,0,1,19,1,1
43-42-41,0,0,1,0,36,0,0,1531,0,0,4,0,0,393,0,0,372,0,0,791,0,0,3127,0
32-29-28,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,2,1,1
24-26-25,0,2,0,10,4,1,0,0,1,3,0,1,2,0,1,0,3,0,0,1,0,15,10,1
27-32-42,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1
26-39-49,21,0,1,12,3,1,32,1,1,20,3,1,85,1,1,0,0,1,21,6,1,191,14,1
34-35-36,0,4,0,10,18,0,2,26,0,0,12,0,0,4,0,0,41,0,2,21,0,14,126,0
11-21-25,4,0,1,8,0,1,7,10,0,6,0,1,8,2,1,1,79,0,7,21,0,41,112,0
44-35-10,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
8-5-4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
37-39-40,2,50,0,8,36,0,0,38,0,0,52,0,2,50,0,0,27,0,0,17,0,12,270,0
10-17-19,3,5,0,0,5,0,16,15,1,22,13,1,50,17,1,4,14,0,13,19,0,108,88,1
37-29-11,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0,0,0,1,0,2,0
31-44-54,8,0,1,1,1,1,49,0,1,15,5,1,39,22,1,2,0,1,9,16,0,123,44,1
3-15-23,2,0,1,6,0,1,0,0,1,8,0,1,0,0,1,0,0,1,2,0,1,18,0,1
10-11-17,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,2,0,1
25-26-28,0,0,1,5,3,1,6,3,1,4,0,1,2,0,1,1,1,1,1,2,0,19,9,1
10-16-18,0,4,0,4,12,0,29,15,1,36,18,1,98,25,1,4,25,0,24,13,1,195,112,1
12-11-9,2,0,1,3,0,1,2,2,1,0,1,0,6,0,1,2,0,1,1,0,1,16,3,1
7-15-17,2,1,1,7,1,1,21,10,1,28,11,1,40,6,1,5,2,1,29,1,1,132,32,1
41-47-51,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
16-23-18,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
47-50-60,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
32-37-43,1,4,0,2,0,1,7,0,1,3,1,1,7,0,1,3,0,1,0,0,1,23,5,1
23-29-36,0,0,1,2,1,1,6,1,1,2,1,1,2,0,1,4,0,1,1,0,1,17,3,1
0-12-17,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
15-14-5,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
52-59-63,0,0,1,1,0,1,2,0,1,2,0,1,9,0,1,1,0,1,1,0,1,16,0,1
18-32-45,0,0,1,6,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,6,0,1
11-23-29,4,0,1,3,0,1,2,0,1,5,0,1,7,2,1,6,0,1,12,0,1,39,2,1
29-45-57,24,0,1,0,0,1,12,0,1,6,0,1,57,0,1,0,0,1,87,0,1,186,0,1
19-16-10,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1
16-16-16,17,2,1,12,1,1,21,6,1,27,0,1,16,0,1,17,7,1,5,2,1,115,18,1
18-32-42,43,0,1,58,0,1,28,0,1,11,0,1,22,0,1,55,0,1,20,0,1,237,0,1
16-27-31,1,2,0,4,0,1,4,2,1,4,0,1,3,1,1,1,0,1,1,1,1,18,6,1
20-39-48,17,0,1,16,0,1,0,0,1,3,0,1,1,0,1,4,0,1,9,0,1,50,0,1
30-37-44,2,1,1,0,0,1,6,6,1,7,0,1,5,6,0,1,1,1,1,0,1,22,14,1
18-15-15,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1
30-32-35,0,4,0,5,3,1,5,3,1,5,1,1,0,1,0,2,7,0,3,11,0,20,30,0
29-36-36,0,25,0,0,36,0,0,66,0,0,0,1,4,9,0,0,0,1,0,3,0,4,139,0
39-41-41,0,6,0,2,36,0,0,25,0,0,6,0,1,20,0,0,5,0,0,15,0,3,113,0
16-19-15,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
41-54-59,0,0,1,0,0,1,1,10,0,0,0,1,0,3,0,0,0,1,0,1,0,1,14,0
0-7-6,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
30-47-60,16,0,1,0,0,1,9,0,1,0,0,1,0,0,1,0,0,1,183,0,1,208,0,1
23-24-21,1,1,1,0,2,0,0,1,0,0,0,1,3,6,0,1,1,1,0,0,1,5,11,0
46-55-63,0,0,1,0,0,1,1,0,1,1,0,1,2,0,1,0,0,1,0,0,1,4,0,1
6-14-30,0,0,1,0,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,0,1,2,0,1
16-16-13,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,17,1,1,2,0,1,21,3,1
25-20-4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
43-52-57,0,0,1,0,0,1,0,2,0,1,0,1,1,0,1,0,0,1,0,2,0,2,4,0
23-33-44,0,0,1,1,0,1,9,0,1,0,0,1,1,0,1,1,0,1,2,4,0,14,4,1
11-11-15,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,4,1,1
4-1-0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
39-43-44,0,0,1,0,0,1,0,4,0,0,0,1,0,11,0,0,3,0,0,8,0,0,26,0
15-27-30,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0,2,0,1,2,2,1
10-22-25,0,0,1,0,0,1,0,0,1,2,0,1,0,0,1,0,1,0,0,0,1,2,1,1
10-15-18,7,3,1,10,14,0,41,13,1,34,31,1,89,26,1,14,7,1,54,19,1,249,113,1
31-46-54,39,0,1,7,0,1,9,0,1,33,0,1,36,0,1,0,0,1,9,1,1,133,1,1
32-23-3,0,2,0,0,0,1,0,5,0,0,0,1,0,0,1,0,3,0,0,0,1,0,10,0
39-42-42,0,8,0,0,34,0,0,51,0,0,0,1,2,19,0,0,16,0,0,25,0,2,153,0
23-36-46,26,0,1,18,1,1,65,0,1,36,1,1,50,0,1,16,0,1,31,4,1,242,6,1
24-24-28,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
36-33-34,0,0,1,0,0,1,0,5,0,0,7,0,0,1,0,0,3,0,0,2,0,0,18,0
11-11-11,20,1,1,31,1,1,21,2,1,26,0,1,17,0,1,36,0,1,9,0,1,160,4,1
17-29-39,18,0,1,22,5,1,11,0,1,5,0,1,49,1,1,15,0,1,17,3,1,137,9,1
9-9-0,0,0,1,0,0,1,0,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
21-26-25,0,11,0,0,9,0,0,26,0,0,0,1,1,4,0,0,1,0,0,0,1,1,51,0
16-28-37,19,0,1,20,0,1,27,0,1,19,8,1,50,4,1,28,0,1,22,2,1,185,14,1
21-38-48,19,0,1,53,0,1,23,0,1,79,0,1,2,0,1,48,0,1,5,0,1,229,0,1
5-16-22,0,0,1,3,0,1,8,0,1,1,0,1,5,2,1,2,0,1,1,1,1,20,3,1
30-41-44,0,0,1,1,1,1,0,3,0,0,0,1,1,3,0,0,1,0,0,0,1,2,8,0
14-21-17,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
36-39-36,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,1,0,5,0
11-11-14,5,0,1,2,0,1,5,1,1,5,0,1,8,0,1,1,0,1,4,0,1,30,1,1
51-63-63,0,0,1,0,0,1,6,0,1,4,0,1,3,0,1,0,0,1,0,5,0,13,5,1
29-30-23,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
15-23-22,0,1,0,0,5,0,1,8,0,0,0,1,0,3,0,0,4,0,0,2,0,1,23,0
8-9-15,3,0,1,0,0,1,1,0,1,0,0,1,1,0,1,2,0,1,0,0,1,7,0,1
7-15-26,2,0,1,4,0,1,4,0,1,1,0,1,2,0,1,2,0,1,1,0,1,16,0,1
13-23-22,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1
11-11-17,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
32-36-40,1,8,0,19,17,1,6,8,0,6,11,0,10,3,1,8,2,1,3,4,0,53,53,1
15-17-12,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
8-22-31,0,0,1,2,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,7,0,1
18-22-26,1,4,0,6,4,1,4,9,0,0,12,0,4,14,0,3,3,1,2,16,0,20,62,0
31-33-35,0,2,0,2,5,0,3,5,0,3,2,1,3,0,1,2,20,0,2,8,0,15,42,0
27-20-2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2,0
33-34-32,4,15,0,9,6,1,0,25,0,7,3,1,2,8,0,0,100,0,0,26,0,22,183,0
37-26-0,0,3,0,0,1,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0,1,0,9,0
21-22-20,9,1,1,6,0,1,6,1,1,8,0,1,4,1,1,3,3,1,0,1,0,36,7,1
28-46-60,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,43,0,1,43,0,1
13-20-23,6,3,1,3,24,0,14,50,0,7,58,0,17,50,0,9,90,0,12,44,0,68,319,0
46-36-9,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
41-45-42,0,0,1,0,0,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,0,5,0
19-11-0,0,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,6,0
6-19-23,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
20-31-42,1,0,1,11,1,1,13,0,1,3,0,1,9,0,1,2,0,1,5,2,1,44,3,1
31-36-33,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
33-34-30,0,71,0,0,0,1,0,71,0,0,0,1,0,0,1,0,1,0,0,4,0,0,147,0
29-48-59,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1
32-25-12,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
6-16-27,2,0,1,0,0,1,3,0,1,1,0,1,1,0,1,1,0,1,1,1,1,9,1,1
31-36-44,0,0,1,0,0,1,1,0,1,0,0,1,0,3,0,1,0,1,0,0,1,2,3,0
38-30-7,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1-6-13,6,0,1,1,3,0,5,0,1,1,0,1,2,2,1,5,0,1,1,0,1,21,5,1
42-54-60,0,0,1,0,0,1,1,4,0,0,0,1,0,1,0,0,0,1,1,0,1,2,5,0
31-38-45,4,0,1,0,0,1,3,1,1,3,0,1,6,2,1,0,1,0,0,0,1,16,4,1
25-28-32,2,1,1,3,2,1,3,0,1,3,0,1,3,0,1,0,2,0,2,1,1,16,6,1
25-20-5,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
22-34-46,0,0,1,3,0,1,0,0,1,1,1,1,1,0,1,1,0,1,2,1,1,8,2,1
26-31-41,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0,1,2,0,1
15-21-34,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
14-19-24,3,2,1,5,5,1,14,4,1,6,32,0,20,6,1,7,2,1,6,4,1,61,55,1
37-35-31,0,1,0,0,2,0,0,35,0,0,0,1,0,0,1,0,0,1,0,0,1,0,38,0
3-14-26,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,2,0,1
14-15-12,6,0,1,0,2,0,2,0,1,1,0,1,0,1,0,59,0,1,2,0,1,70,3,1
9-8-2,0,1,0,0,1,0,0,5,0,0,5,0,0,2,0,0,0,1,0,2,0,0,16,0
12-14-21,0,0,1,0,0,1,2,0,1,1,0,1,0,0,1,0,0,1,0,0,1,3,0,1
20-33-40,32,0,1,14,0,1,21,0,1,13,0,1,18,5,1,5,0,1,14,0,1,117,5,1
26-36-46,1,0,1,4,0,1,4,0,1,1,1,1,5,0,1,3,0,1,2,0,1,20,1,1
33-38-45,0,1,0,0,0,1,2,0,1,1,0,1,1,0,1,0,0,1,0,0,1,4,1,1
47-60-63,0,0,1,0,0,1,0,0,1,0,0,1,1,5,0,1,0,1,0,0,1,2,5,0
13-22-30,18,0,1,22,0,1,28,2,1,17,10,1,40,2,1,6,1,1,15,1,1,146,16,1
34-42-51,0,1,0,1,0,1,1,0,1,1,0,1,2,0,1,0,0,1,0,0,1,5,1,1
23-40-46,4,0,1,0,0,1,1,0,1,0,0,1,14,0,1,0,0,1,8,0,1,27,0,1
27-34-43,1,0,1,2,0,1,4,0,1,1,0,1,3,0,1,2,0,1,0,1,0,13,1,1
35-30-19,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
25-39-52,0,0,1,0,0,1,0,0,1,0,4,0,0,0,1,1,0,1,0,0,1,1,4,0
9-9-2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
49-56-63,0,0,1,0,0,1,0,0,1,0,0,1,3,0,1,0,0,1,1,0,1,4,0,1
40-47-54,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1
32-35-42,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1
6-15-22,28,1,1,49,1,1,44,0,1,39,0,1,50,2,1,33,0,1,15,1,1,258,5,1
7-13-17,57,0,1,51,11,1,118,12,1,69,10,1,173,15,1,71,2,1,107,3,1,646,53,1
29-27-23,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,4,0,0,0,1,0,5,0
39-48-54,0,2,0,0,3,0,0,5,0,1,3,0,0,2,0,0,1,0,0,1,0,1,17,0
0-3-0,2,3,0,7,2,1,172,84,1,4,15,0,27,14,1,225,66,1,9,32,0,446,216,1
31-48-63,0,0,1,0,0,1,3,0,1,0,0,1,0,0,1,0,0,1,1,0,1,4,0,1
30-30-35,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0,1,2,0,1
43-33-5,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
41-26-1,0,3,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,4,0
2-5-1,6,7,0,2,4,0,42,52,0,0,1,0,0,1,0,35,66,0,9,17,0,94,148,0
45-56-63,0,0,1,1,0,1,0,1,0,3,3,1,3,4,0,0,0,1,0,7,0,7,15,0
17-15-6,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
25-38-44,10,1,1,21,2,1,45,4,1,9,5,1,31,13,1,8,0,1,8,0,1,132,25,1
27-37-39,0,0,1,0,0,1,0,5,0,0,3,0,0,0,1,0,0,1,0,4,0,0,12,0
0-9-10,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1
3-11-15,4,0,1,5,0,1,6,0,1,8,0,1,14,0,1,11,0,1,3,0,1,51,0,1
37-40-41,0,19,0,4,37,0,1,26,0,0,18,0,2,18,0,0,7,0,0,12,0,7,137,0
25-37-40,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,3,0,1
11-17-17,0,5,0,2,6,0,9,19,0,7,1,1,2,5,0,3,2,1,0,3,0,23,41,0
25-33-31,0,0,1,0,0,1,0,4,0,0,0,1,0,0,1,0,2,0,0,0,1,0,6,0
17-8-1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
12-14-10,1,0,1,0,0,1,10,0,1,0,0,1,0,0,1,6,0,1,20,0,1,37,0,1
14-29-37,0,0,1,3,0,1,5,0,1,1,0,1,0,0,1,12,0,1,4,3,1,25,3,1
16-21-35,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
41-48-53,0,0,1,0,0,1,1,1,1,0,0,1,1,3,0,0,0,1,0,4,0,2,8,0
27-33-34,0,32,0,0,51,0,3,34,0,0,0,1,3,12,0,0,0,1,0,13,0,6,142,0
3-4-9,0,0,1,4,0,1,7,0,1,2,0,1,3,0,1,2,0,1,0,0,1,18,0,1
16-28-32,1,0,1,0,0,1,1,0,1,3,0,1,1,0,1,0,0,1,0,0,1,6,0,1
27-21-8,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,4,0
12-15-22,0,1,0,1,0,1,4,3,1,2,0,1,2,0,1,1,0,1,0,0,1,10,4,1
21-14-3,0,1,0,0,0,1,0,2,0,0,2,0,0,1,0,0,1,0,0,0,1,0,7,0
14-21-34,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,2,0,1
14-19-23,6,7,0,6,18,0,12,26,0,3,109,0,23,13,1,7,15,0,6,18,0,63,206,0
31-22-1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
30-23-0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
24-41-52,1,0,1,8,0,1,24,0,1,8,0,1,3,0,1,14,0,1,20,0,1,78,0,1
34-42-52,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,3,0,1
46-58-62,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
21-21-27,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1
32-24-12,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
42-50-59,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1
19-36-45,34,0,1,29,0,1,30,0,1,44,0,1,6,0,1,58,0,1,11,0,1,212,0,1
5-19-23,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1
23-14-3,0,0,1,0,1,0,0,3,0,0,0,1,0,2,0,0,0,1,0,0,1,0,6,0
22-21-20,0,5,0,12,3,1,19,1,1,6,0,1,2,2,1,7,5,1,1,9,0,47,25,1
50-57-61,0,0,1,0,0,1,0,0,1,1,0,1,4,0,1,0,0,1,1,0,1,6,0,1
8-12-19,7,0,1,6,1,1,7,2,1,3,0,1,13,0,1,2,0,1,3,0,1,41,3,1
31-25-10,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
39-29-8,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
21-17-11,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
32-40-50,0,0,1,0,0,1,0,1,0,2,0,1,1,1,1,0,0,1,0,0,1,3,2,1
32-43-52,9,1,1,2,1,1,5,0,1,5,0,1,3,7,0,2,2,1,1,2,0,27,13,1
15-27-35,15,0,1,6,0,1,39,0,1,21,3,1,33,0,1,19,0,1,23,5,1,156,8,1
25-27-13,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
24-34-40,20,4,1,10,5,1,19,9,1,9,11,0,29,19,1,14,0,1,14,14,1,115,62,1
39-29-0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
32-20-3,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
17-34-46,2,0,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,4,0,1
13-20-26,10,1,1,16,4,1,24,7,1,23,21,1,46,13,1,6,4,1,20,2,1,145,52,1
36-38-37,2,13,0,5,32,0,0,26,0,0,5,0,2,9,0,0,11,0,0,0,1,9,96,0
37-34-21,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
19-17-16,0,0,1,1,0,1,3,0,1,0,0,1,0,0,1,1,0,1,0,0,1,5,0,1
17-12-1,0,2,0,0,1,0,0,5,0,0,1,0,0,0,1,0,2,0,0,0,1,0,11,0
23-31-35,2,11,0,0,7,0,7,42,0,3,1,1,3,0,1,1,7,0,2,1,1,18,69,0
41-48-54,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,2,0,1,2,1,1
9-14-16,6,11,0,18,45,0,104,24,1,96,32,1,264,39,1,11,12,0,61,29,1,560,192,1
15-21-24,3,15,0,1,20,0,6,37,0,4,169,0,2,70,0,0,132,0,7,92,0,23,535,0
38-35-36,0,10,0,0,0,1,0,29,0,0,3,0,0,0,1,0,0,1,0,1,0,0,43,0
8-18-21,1,0,1,3,0,1,2,0,1,3,0,1,3,0,1,3,0,1,1,0,1,16,0,1
41-51-53,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
2-11-19,11,0,1,1,0,1,12,0,1,10,0,1,4,1,1,2,0,1,2,1,1,42,2,1
1-2-0,146,134,1,112,15,1,197,203,0,11,13,0,34,52,0,375,263,1,93,84,1,968,764,1
8-11-14,20,1,1,34,17,1,59,10,1,64,9,1,258,8,1,32,4,1,62,4,1,529,53,1
6-15-18,3,0,1,3,1,1,8,3,1,3,3,1,14,0,1,5,0,1,12,0,1,48,7,1
31-43-53,5,1,1,0,0,1,5,0,1,4,4,1,10,7,1,0,0,1,1,3,0,25,15,1
15-12-8,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
31-29-29,0,1,0,1,0,1,1,1,1,4,0,1,0,0,1,0,5,0,0,13,0,6,20,0
42-49-51,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
40-40-35,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,3,0
11-21-24,0,1,0,2,0,1,3,3,1,5,0,1,5,7,0,0,4,0,1,0,1,16,15,1
9-13-15,6,5,1,17,31,0,64,26,1,20,19,1,135,32,1,18,14,1,49,10,1,309,137,1
34-25-3,0,2,0,0,2,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,8,0
6-15-17,0,0,1,0,0,1,2,0,1,3,3,1,9,1,1,0,1,0,2,0,1,16,5,1
1-6-7,3,1,1,1,0,1,13,25,0,39,79,0,28,85,0,19,4,1,10,3,1,113,197,0
43-35-9,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
8-9-4,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,3,0,1,8,0,1,12,1,1
13-13-14,10,3,1,9,0,1,25,7,1,24,0,1,12,0,1,20,7,1,5,3,1,105,20,1
42-51-54,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1
23-25-24,2,0,1,1,4,0,1,0,1,1,0,1,0,2,0,2,2,1,1,0,1,8,8,1
15-21-27,9,2,1,7,5,1,17,6,1,6,15,0,44,15,1,1,0,1,7,8,0,91,51,1
10-23-35,0,0,1,5,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,7,0,1
52-60-63,0,0,1,1,0,1,1,0,1,3,0,1,9,0,1,0,0,1,4,0,1,18,0,1
32-37-36,0,0,1,0,1,0,0,7,0,0,0,1,0,3,0,0,0,1,0,0,1,0,11,0
3-10-15,21,0,1,29,0,1,20,0,1,48,3,1,32,2,1,24,1,1,9,0,1,183,6,1
4-10-22,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
15-19-23,6,2,1,9,23,0,10,7,1,9,42,0,7,25,0,10,4,1,2,16,0,53,119,0
6-10-10,25,44,0,13,34,0,165,61,1,86,40,1,101,24,1,45,9,1,67,13,1,502,225,1
17-26-30,0,2,0,4,2,1,2,39,0,2,4,0,3,17,0,5,3,1,5,6,0,21,73,0
15-21-19,0,4,0,0,7,0,0,13,0,0,0,1,0,0,1,1,2,0,0,1,0,1,27,0
25-19-7,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
35-33-31,0,0,1,0,2,0,0,28,0,0,39,0,0,0,1,0,110,0,0,5,0,0,184,0
17-24-21,0,12,0,0,0,1,0,4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,16,0
21-30-35,2,2,1,6,6,1,31,16,1,2,17,0,6,10,0,5,2,1,7,5,1,59,58,1
15-13-8,0,0,1,0,2,0,0,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0,7,0
11-23-36,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
24-22-13,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
28-24-15,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
22-23-21,6,6,1,4,2,1,12,2,1,4,0,1,3,2,1,4,4,1,3,4,0,36,20,1
34-33-37,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
31-39-47,0,1,0,0,0,1,3,0,1,1,0,1,4,0,1,0,0,1,0,0,1,8,1,1
4-18-28,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,2,0,1
6-9-13,14,0,1,37,2,1,69,4,1,75,9,1,216,4,1,54,0,1,38,2,1,503,21,1
53-59-59,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1
40-54-63,0,0,1,0,0,1,0,0,1,0,15,0,0,55,0,3,0,1,0,24,0,3,94,0
2-11-16,5,0,1,4,0,1,1,0,1,6,0,1,3,0,1,6,0,1,0,0,1,25,0,1
